ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง (ไม่เกิน 7 คน),รถยนต์นั่ง (เกิน 7 คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,   รถบรรทุกขนาดเล็ก    ( 4 ล้อ),รถบรรทุกขนาด 2 เพลา  (6 ล้อ),     รถบรรทุกขนาด 3 เพลา (10 ล้อ),   รถบรรทุกพ่วง  (มากกว่า 3 เพลา),   รถบรรทุกกึ่งพ่วง (มากกว่า 3 เพลา),รวม,   % ของยานยนต์หนัก,จักรยาน 2 ล้อ และ จักรยาน 3 ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงทางหลวง,จังหวัด
1249,100,แม่งอน - หนองเต่า,5+000,110,17,46,8,0,545,31,0,0,0,757,5.15,8,290,ขท.เชียงใหม่ที่ 3,เชียงใหม่
1250,100,ไม้แงะ - ท่าโป่งแดง,0+500,"1,654",100,65,0,0,75,48,3,9,1,"1,955",3.12,11,"2,269",ขท.แม่ฮ่องสอน,แม่ฮ่องสอน
1251,101,ดอกคำใต้ - บ้านถ้ำ,5+000,642,320,50,0,0,"1,179",232,61,13,7,"2,504",12.5,54,"1,002",ขท.พะเยา,พะเยา
1251,102,บ้านถ้ำ - เชียงม่วน,58+000,274,50,0,0,0,"1,145",75,1,2,0,"1,547",5.04,0,650,ขท.พะเยา,พะเยา
1252,100,ปางแฟน - แม่ตอนหลวง,19+300,394,417,0,0,0,644,50,0,0,0,"1,505",3.32,0,679,ขท.เชียงใหม่ที่ 2,เชียงใหม่
1252,200,แม่ตอนหลวง  - ข่วงกอม,50+589,"1,201","1,310",686,300,270,"2,009",321,331,329,300,"7,057",26.23,563,"1,936",ขท.ลำปางที่ 2,ลำปาง
1254,100,ทางเข้าดารา,0+500,382,21,4,0,0,0,37,10,1,0,455,10.55,11,486,ขท.อุตรดิตถ์ที่ 1,อุตรดิตถ์
1255,100,ฟ้าเรือง - คลองกล้วย,0+500,141,104,0,0,0,578,22,11,90,47,993,17.12,8,320,ขท.อุตรดิตถ์ที่ 1,อุตรดิตถ์
1256,101,ปัว - อุทยานแห่งชาติดอยภูคา,3+500,810,745,88,65,0,693,251,176,74,1,"2,903",19.53,257,956,ขท.น่านที่ 2,น่าน
1257,100,ศรีบุญเรือง - หลักลาย,1+000,294,30,6,0,0,9,139,4,0,0,482,29.67,22,348,ขท.น่านที่ 1,น่าน
1260,100,ศรีบุญเรือง - โรงพยาบาลสันทราย,2+500,"6,938","4,287","1,298","1,136",642,"3,681","1,130",607,518,249,"20,486",20.9,113,"3,601",ขท.เชียงใหม่ที่ 2,เชียงใหม่
1260,100,ศรีบุญเรือง - โรงพยาบาลสันทราย,5+000,"10,245",204,30,1,1,149,235,108,31,1,"11,005",3.43,65,"3,854",ขท.เชียงใหม่ที่ 2,เชียงใหม่
1263,100,ขุนยวม - ปางอุ๋ง,0+600,485,130,0,8,0,"1,471",38,1,0,0,"2,133",2.2,2,"1,645",ขท.แม่ฮ่องสอน,แม่ฮ่องสอน
1263,200,ปางอุ๋ง - แม่นาจร,64+725,253,30,7,0,0,222,8,0,0,0,520,1.54,0,227,ขท.เชียงใหม่ที่ 1,เชียงใหม่
1264,100,แม่พริก - ห้วยขี้นก,0+500,217,21,0,0,0,24,43,4,0,0,309,15.21,9,143,ขท.ลำปางที่ 1,ลำปาง
1265,100,ปาย - วัดจันทร์,0+500,43,6,0,1,0,3,0,0,0,0,53,1.89,0,62,ขท.แม่ฮ่องสอน,แม่ฮ่องสอน
1266,100,แม่ลาน้อย - ละอุบ,0+500,140,97,68,0,0,736,62,0,0,0,"1,103",5.62,0,"1,161",ขท.แม่ฮ่องสอน,แม่ฮ่องสอน
1267,100,แม่สลิดหลวง - แม่ระเมิง,0+500,260,257,0,0,0,248,6,0,0,0,771,0.78,2,461,ขท.ตากที่ 2 (แม่สอด),ตาก
1268,100,เหมืองแพร่ - นาเจริญ,5+000,945,486,28,22,0,715,246,170,23,0,"2,635",17.5,101,808,ขท.เลยที่ 2 (ด่านซ้าย),เลย
1268,100,เหมืองแพร่ - นาเจริญ,10+500,901,478,18,5,0,725,256,140,77,0,"2,600",18.39,43,788,ขท.เลยที่ 2 (ด่านซ้าย),เลย
1268,200,นาเจริญ - ปางไฮ,41+150,571,469,13,0,0,455,403,329,247,132,"2,619",42.42,171,412,ขท.อุตรดิตถ์ที่ 2,พิษณุโลก
1268,200,นาเจริญ - ปางไฮ,76+993,456,415,10,0,0,488,412,270,140,126,"2,317",40.92,171,431,ขท.อุตรดิตถ์ที่ 2,อุตรดิตถ์
1268,200,นาเจริญ - ปางไฮ,119+628,637,413,16,15,0,630,497,394,375,392,"3,369",49.66,252,419,ขท.อุตรดิตถ์ที่ 2,อุตรดิตถ์
1269,102,แม่ขนิน - ต้นเกว๋น,30+000,"2,325","1,474",49,35,18,"1,760",412,109,18,14,"6,214",9.75,84,"1,787",ขท.เชียงใหม่ที่ 2,เชียงใหม่
1270,100,กองลอย - แม่แฮใต้,0+500,61,0,0,0,0,738,33,3,30,0,865,7.63,0,439,ขท.เชียงใหม่ที่ 1,เชียงใหม่
1270,100,กองลอย - แม่แฮใต้,27+300,52,40,22,9,0,18,12,7,10,6,176,25,0,80,ขท.เชียงใหม่ที่ 1,เชียงใหม่
1271,100,ปงน้อย - สันทราย,5+000,"2,230",158,21,16,10,"2,839",147,151,182,173,"5,927",11.46,223,469,ขท.เชียงรายที่ 2,เชียงราย
1272,100,คีรีมาศ - สามแยกแจกัน,20+196,"2,336",671,25,5,0,189,132,15,16,7,"3,396",5.15,483,"3,021",ขท.สุโขทัย,สุโขทัย
1274,100,ลี้ - แม่บอน,18+100,"1,397","1,079",25,1,0,643,238,8,0,0,"3,391",7.28,12,"1,298",ขท.ลำพูน,ลำพูน
1274,202,นาบอน - นาแก้ว,55+400,"2,333","2,301",468,157,0,767,575,334,218,25,"7,178",18.24,0,933,ขท.ลำปางที่ 1,ลำปาง
1275,100,มะขามสูง - พญาแมน,15+000,"3,005","3,116",0,261,255,"1,592",719,377,303,283,"9,911",22.18,275,"2,072",ขท.พิษณุโลกที่ 1,พิษณุโลก
1276,100,สี่แยกหนองหัวปลวก - วังจิก,4+820,748,182,7,0,3,"1,654",96,21,19,17,"2,747",5.68,30,583,ขท.พิจิตร,พิจิตร
1278,100,วังพิกุล - ลานกระบือ,0+500,"1,071",532,6,8,4,"1,866",117,96,101,137,"3,938",11.76,23,615,ขท.พิษณุโลกที่ 1,กำแพงเพชร
1280,100,ทุ่งมหาชัย-ระหาน,1+000,613,286,1,5,1,"1,206",65,74,64,74,"2,389",11.85,1,529,ขท.กำแพงเพชร,กำแพงเพชร
1281,100,บางระกำ - บ่อทอง,0+900,"1,739","1,489",24,9,17,"3,261",260,184,77,36,"7,096",8.22,47,"2,839",ขท.พิษณุโลกที่ 1,พิษณุโลก
1285,100,ทุ่งมะส้าน - ห้วยผึ้ง,0+500,244,0,36,7,3,124,34,0,0,0,448,9.82,0,376,ขท.แม่ฮ่องสอน,แม่ฮ่องสอน
1286,100,ตลิ่งชัน - เขาแม่แก่,0+500,430,172,25,1,0,733,66,187,170,58,"1,842",26.17,0,737,ขท.พิจิตร,พิจิตร
1287,100,สันมะเกลือ - เมืองปาน,5+700,"1,207","1,109",368,324,305,"1,277",587,440,297,277,"6,191",36.02,467,995,ขท.ลำปางที่ 2,ลำปาง
1288,100,หนองหลวง - เปิ่งเคลิ่ง,5+800,403,42,24,0,0,300,8,8,0,0,785,2.04,0,503,ขท.ตากที่ 2 (แม่สอด),ตาก
1289,101,วังสำโรง - บางลาย,1+000,"1,967",453,0,6,0,"1,074",59,42,64,68,"3,733",6.4,2,578,ขท.พิจิตร,พิจิตร
1290,101,แม่สาย - กิ่วกาญน์,1+500,"1,530",220,109,28,53,"2,812",82,39,31,19,"4,923",5.12,189,"1,548",ขท.เชียงรายที่ 2,เชียงราย
1290,101,แม่สาย - กิ่วกาญน์,36+255,"1,291",444,10,31,101,"2,467",119,363,45,35,"4,906",14.15,148,769,ขท.เชียงรายที่ 2,เชียงราย
1290,101,แม่สาย - กิ่วกาญน์,64+704,220,161,14,9,9,"3,004",147,234,153,163,"4,114",17.38,258,976,ขท.เชียงรายที่ 2,เชียงราย
1290,102,กิ่วกาญน์ - เชียงของ,78+160,663,615,9,10,8,"2,691",171,206,190,99,"4,662",14.67,130,499,ขท.เชียงรายที่ 2,เชียงราย
1292,100,ห้วยข้าวก่ำ - น้ำจุน,4+000,402,133,1,2,0,778,43,8,18,20,"1,405",6.48,9,738,ขท.พะเยา,พะเยา
1292,200,พวงพยอม - แม่ลอยไร่,36+279,"1,943","2,412",111,106,102,"2,863",209,188,105,80,"8,119",9.73,188,"1,909",ขท.เชียงรายที่ 2,เชียงราย
1293,100,สุโขทัย - ท่าฉนวน,3+725,"2,255","2,536",6,5,11,36,39,34,16,11,"4,949",2.34,52,"2,383",ขท.สุโขทัย,สุโขทัย
1293,200,ท่าฉนวน - บางระกำ,53+000,373,128,2,0,0,"1,084",100,91,76,92,"1,946",18.45,16,448,ขท.พิษณุโลกที่ 1,พิษณุโลก
1294,100,เมืองเก่า - อุทยานแห่งชาติศรีสัชนาลัย,11+500,"1,553",104,0,3,1,263,55,1,2,0,"1,982",3.13,23,"1,567",ขท.สุโขทัย,สุโขทัย
1295,100,กกไม้แดง - เนินมะปราง,6+500,"1,644",285,0,6,5,595,88,16,7,11,"2,657",5.01,3,660,ขท.พิษณุโลกที่ 2 (วังทอง),พิษณุโลก
1296,100,ท่างาม - โป่งแค,0+500,"1,308",858,0,2,0,"1,764",232,146,251,90,"4,651",15.5,73,"1,286",ขท.พิษณุโลกที่ 2 (วังทอง),พิษณุโลก
1298,100,บ้านใหม่ - หนองลาว,3+000,"1,304",99,7,3,0,"1,850",104,26,22,1,"3,416",4.57,9,537,ขท.พะเยา,พะเยา
1299,100,เวียงชัย - บ้านปง,1+000,736,594,9,9,11,"2,666",289,198,181,22,"4,715",15.06,116,"1,142",ขท.เชียงรายที่ 2,เชียงราย
1300,100,ฆะมัง - โพธิ์ประทับช้าง,0+200,721,254,3,0,0,821,121,25,25,85,"2,055",12.46,4,669,ขท.พิจิตร,พิจิตร
